ts,underlying,underlying_kind,underlying_px,contract,option_type,style,expiry,dte,strike,multiplier,bid,ask,last,mid,spread,spread_bps,volume,open_interest,iv,delta,gamma,theta,vega,intrinsic,extrinsic,expected_buy_fill,expected_sell_fill,mid_in_nbbo,has_bar,has_quotes,has_trades,quality,resolution,source
2025-06-30T11:32:10.781682+00:00,SPX,index,5443.586321,O:SPXW251124C05460000,C,european,2025-11-24,90,5460.0,100,261.624644,262.15366,262.023351,261.889152,0.529016,20.2,24,1112,0.232251,0.53812,0.0006325618,-1.60429765,1073.448672,0.0,261.889152,262.047857,261.730447,1,1,1,1,OK,5m,flatfile
2025-07-01T20:56:10.781682+00:00,AMD,stock,197.556556,O:AMD250826C00204000,C,american,2025-08-26,0,204.0,100,0.596893,0.655914,0.618029,0.626403,0.059021,942.22,40,2829,0.645792,0.176144,0.0387611334,-0.86706392,2.676574,0.0,0.626403,0.64411,0.608697,1,1,1,1,OK,1m,flatfile
2025-06-29T23:40:10.781682+00:00,XSP,index,536.022843,O:XSP250902P00533000,P,european,2025-09-02,7,533.0,100,4.236271,4.424027,4.330181,4.330149,0.187756,433.6,118,118,0.198189,-0.404879,0.026342732,-0.38905659,28.7681,0.0,4.330149,4.386475,4.273822,1,1,1,1,OK,1m,rest
2025-06-30T02:20:10.781682+00:00,XSP,index,571.491048,O:XSP250925C00573500,C,european,2025-09-25,30,573.5,100,14.349059,14.506999,14.40524,14.428029,0.157941,109.47,84,456,0.224971,0.506411,0.0108218909,-0.26765176,65.354817,0.0,14.428029,14.475411,14.380647,1,1,1,1,OK,1m,flatfile
2025-06-29T21:21:10.781682+00:00,SPY,etf,528.94895,O:SPY251025P00520000,P,american,2025-10-25,60,520.0,100,11.456462,11.715196,11.594966,11.585829,0.258735,223.32,61,519,0.197642,-0.376554,0.0089578295,-0.11678843,81.427091,0.0,11.585829,11.66345,11.508209,1,1,1,1,OK,1m,flatfile
2025-07-04T01:16:10.781682+00:00,NVDA,stock,115.014704,O:NVDA250829C00114000,C,american,2025-08-29,3,114.0,100,2.46558,2.522707,2.48629,2.494144,0.057128,229.05,208,3841,0.466577,0.593467,0.0797400162,-0.31996748,4.045152,1.014704,1.47944,2.511282,2.477005,1,1,1,1,OK,5m,flatfile
2025-07-03T04:45:10.781682+00:00,GLD,etf,197.237527,O:GLD251010P00200000,P,american,2025-10-10,45,200.0,100,6.513522,6.538522,6.525549,6.526022,0.025,38.31,175,175,0.196504,-0.545175,0.0291268592,-0.05056199,27.451314,2.762473,3.763549,6.533522,6.518522,1,1,1,1,OK,1m,flatfile
2025-07-02T23:13:10.781682+00:00,VIX,index,14.267543,O:VIX250916C00015000,C,european,2025-09-16,21,15.0,100,0.047907,0.056324,0.052575,0.052116,0.008417,1615.15,110,587,0.193865,0.15476,0.3587940713,-0.00393746,0.814648,0.0,0.052116,0.054641,0.04959,1,1,1,1,OK,5m,rest
2025-07-03T07:37:10.781682+00:00,GOOGL,stock,186.156018,O:GOOGL250827P00184000,P,american,2025-08-27,1,184.0,100,1.178169,1.236686,1.220474,1.207428,0.058518,484.65,473,674,0.547318,-0.335844,0.0683805651,-0.96715925,3.553315,0.0,1.207428,1.224983,1.189872,1,1,1,1,OK,5m,flatfile
2025-07-04T05:13:10.781682+00:00,PLTR,stock,25.691208,O:PLTR260523P00021000,P,american,2026-05-23,270,21.0,100,2.041187,2.052148,2.049966,2.046668,0.010961,53.56,51,286,0.526083,-0.235487,0.0264659445,-0.00595735,6.798001,0.0,2.046668,2.049956,2.043379,1,1,1,1,OK,1m,flatfile
2025-06-28T12:51:10.781682+00:00,SOFI,stock,7.742744,O:SOFI250902P00007500,P,american,2025-09-02,7,7.5,100,0.102135,0.112906,0.106378,0.107521,0.010771,1001.74,49,431,0.49736,-0.30669,0.6584273356,-0.01317159,0.376507,0.0,0.107521,0.110752,0.104289,1,1,1,1,OK,5m,rest
2025-06-29T23:49:10.781682+00:00,XSP,index,524.521977,O:XSP250902C00521000,C,european,2025-09-02,7,521.0,100,8.8906,9.194142,9.055375,9.042371,0.303542,335.69,85,1114,0.24102,0.593197,0.0221625729,-0.51004026,28.184152,3.521977,5.520395,9.133434,8.951309,1,1,1,1,OK,1m,flatfile
2025-06-30T10:22:10.781682+00:00,VIX,index,15.30713,O:VIX260523C00018500,C,european,2026-05-23,270,18.5,100,0.35566,0.36466,0.35566,0.36016,0.008999,249.87,9,260,0.229168,0.226612,0.0998080102,-0.0019379,3.964403,0.0,0.36016,0.36286,0.35746,1,1,1,1,OK,1m,rest
2025-07-04T04:24:10.781682+00:00,USO,etf,73.330329,O:USO250902C00074500,C,american,2025-09-02,7,74.5,100,0.571933,0.640867,0.611176,0.6064,0.068935,1136.79,49,324,0.26432,0.345204,0.137291838,-0.07268666,3.742374,0.0,0.6064,0.627081,0.58572,1,1,1,1,OK,1m,flatfile
2025-07-03T05:40:10.781682+00:00,AMD,stock,195.214548,O:AMD250826C00192000,C,american,2025-08-26,0,192.0,100,3.733519,3.79391,3.770117,3.763714,0.060391,160.46,62,1156,0.416133,0.781408,0.0693790209,-0.63941057,3.014337,3.214548,0.549166,3.781832,3.745597,1,1,1,1,OK,1m,rest
2025-07-03T00:54:10.781682+00:00,AMD,stock,202.644742,O:AMD250826C00205000,C,american,2025-08-26,0,205.0,100,0.914884,0.963011,0.939142,0.938948,0.048127,512.56,53,103,0.442953,0.314454,0.0755527324,-0.83905719,3.765176,0.0,0.938948,0.953386,0.92451,1,1,1,1,OK,1m,rest
2025-07-02T19:46:10.781682+00:00,SPX,index,5253.319237,O:SPXW250902C05235000,C,european,2025-09-02,7,5235.0,100,89.515587,89.764387,89.59873,89.639987,0.2488,27.76,5,324,0.27112,0.550584,0.0020063296,-5.80568555,287.896615,18.319237,71.32075,89.714627,89.565347,1,1,1,1,OK,1m,flatfile
2025-06-28T07:59:10.781682+00:00,GOOGL,stock,191.710718,O:GOOGL250828C00184000,C,american,2025-08-28,2,184.0,100,8.033945,8.079542,8.053468,8.056743,0.045597,56.6,63,788,0.447116,0.896501,0.0283603639,-0.29890879,2.553654,7.710718,0.346025,8.070423,8.043064,1,1,1,1,OK,1m,flatfile
2025-07-01T06:54:10.781682+00:00,VIX,index,15.282211,O:VIX250826C00017000,C,european,2025-08-26,0,17.0,100,0.0,0.003758,0.0,0.0,0.007515,75.15,274,395,0.292396,0.0,1e-10,-0.0,0.0,0.0,0.0,0.002255,0.0,1,1,1,1,OK,5m,rest
2025-07-01T04:58:10.781682+00:00,SPX,index,5786.294406,O:SPXW250826P05780000,P,european,2025-08-26,0,5780.0,100,19.395118,19.643011,19.478869,19.519064,0.247894,127.0,0,974,0.188398,-0.450801,0.0069384194,-11.07911957,119.907065,0.0,19.519064,19.593432,19.444696,1,1,1,0,OK,5m,rest
2025-07-03T10:08:10.781682+00:00,XSP,index,542.54527,O:XSP250902C00540000,C,european,2025-09-02,7,540.0,100,8.753974,9.017624,8.946016,8.885799,0.26365,296.71,147,621,0.24567,0.568336,0.0212953241,-0.54286486,29.533446,2.54527,6.340529,8.964894,8.806704,1,1,1,1,OK,5m,flatfile
2025-07-02T13:18:10.781682+00:00,GLD,etf,197.245993,O:GLD250902P00192500,P,american,2025-09-02,7,192.5,100,1.075956,1.12334,1.105721,1.099648,0.047384,430.9,49,1109,0.26986,-0.246422,0.0427793139,-0.16195142,8.613781,0.0,1.099648,1.113863,1.085433,1,1,1,1,OK,1m,flatfile
2025-06-29T07:20:10.781682+00:00,VIX,index,15.005733,O:VIX250902C00021500,C,european,2025-09-02,7,21.5,100,0.0,0.003576,0.000478,0.000522,0.006109,117039.43,0,2033,0.305392,0.0,0.0,-0.0,0.0,0.0,0.000522,0.002355,0.0,1,1,1,1,OK,5m,rest
2025-06-29T02:17:10.781682+00:00,GOOGL,stock,179.491054,O:GOOGL250902P00179000,P,american,2025-09-02,7,179.0,100,5.577078,5.626571,5.601622,5.601825,0.049493,88.35,91,652,0.595633,-0.46755,0.0268562685,-0.4131425,9.883609,0.0,5.601825,5.616673,5.586977,1,1,1,1,OK,1m,flatfile
2025-07-03T06:05:10.781682+00:00,VIX,index,14.544903,O:VIX250827P00023500,P,european,2025-08-27,1,23.5,100,8.893752,8.997928,8.945671,8.94584,0.104176,116.45,114,328,0.265759,-1.0,0.0,0.00193135,0.0,8.955097,0.0,8.977093,8.914587,1,1,1,1,OK,5m,rest
2025-07-04T03:18:10.781682+00:00,PLTR,stock,24.807971,O:PLTR250925C00027500,C,american,2025-09-25,30,27.5,100,0.977165,0.985132,0.982008,0.981148,0.007968,81.21,597,597,0.680956,0.33817,0.0754991255,-0.03012366,2.60059,0.0,0.981148,0.983539,0.978758,1,1,1,1,OK,1m,rest
2025-06-29T10:15:10.781682+00:00,XSP,index,503.482248,O:XSP251010C00507500,C,european,2025-10-10,45,507.5,100,17.51315,17.708975,17.636946,17.611062,0.195824,111.19,328,424,0.264087,0.500213,0.0085451387,-0.22619947,70.526769,0.0,17.611062,17.66981,17.552315,1,1,1,1,OK,5m,rest
2025-07-01T15:22:10.781682+00:00,UNH,stock,538.348783,O:UNH250925P00555000,P,american,2025-09-25,30,555.0,100,48.50808,48.814224,48.606883,48.661152,0.306145,62.91,337,582,0.650806,-0.52263,0.0039653439,-0.6396637,61.47358,16.651217,32.009935,48.752995,48.569309,1,1,1,1,OK,1m,rest
2025-07-02T11:38:10.781682+00:00,USO,etf,74.069755,O:USO250828P00065500,P,american,2025-08-28,2,65.5,100,0.0,0.024029,0.0,0.0,0.048058,480.58,23,185,0.19834,-0.0,0.0,-0.0,0.0,0.0,0.0,0.014417,0.0,1,1,1,1,OK,1m,rest
2025-06-30T13:58:10.781682+00:00,PLTR,stock,25.066395,O:PLTR251010P00024000,P,american,2025-10-10,45,24.0,100,1.444999,1.454931,1.448444,1.449965,0.009932,68.5,92,723,0.576394,-0.369085,0.0743659936,-0.02038591,3.320454,0.0,1.449965,1.452944,1.446985,1,1,1,1,OK,1m,flatfile
2025-06-28T13:58:10.781682+00:00,GOOGL,stock,187.726119,O:GOOGL250831C00185000,C,american,2025-08-31,5,185.0,100,7.195828,7.240477,7.221078,7.218152,0.04465,61.86,13,175,0.655941,0.592616,0.0269316936,-0.56794654,8.528147,2.726119,4.492034,7.231547,7.204758,1,1,1,1,OK,1m,flatfile
2025-07-03T20:24:10.781682+00:00,UNH,stock,534.077702,O:UNH251025C00535000,C,american,2025-10-25,60,535.0,100,39.031207,39.280635,39.106148,39.155921,0.249428,63.7,184,290,0.444593,0.542968,0.0041198821,-0.33881372,85.884521,0.0,39.155921,39.230749,39.081092,1,1,1,1,OK,5m,flatfile
2025-06-30T14:44:10.781682+00:00,SPX,index,5307.079796,O:SPXW251025P05280000,P,european,2025-10-25,60,5280.0,100,159.13395,159.356132,159.1485,159.245041,0.222182,13.95,38,350,0.216178,-0.437049,0.0008469567,-1.32339046,847.701124,0.0,159.245041,159.311695,159.178386,1,1,1,1,OK,1m,flatfile
2025-07-03T02:35:10.781682+00:00,GOOGL,stock,185.059603,O:GOOGL250916P00188000,P,american,2025-09-16,21,188.0,100,7.829125,7.867926,7.829125,7.848526,0.038801,49.44,48,642,0.362354,-0.546988,0.024630662,-0.14275439,17.585652,2.940397,4.908129,7.860166,7.836886,1,1,1,1,OK,1m,flatfile
2025-06-28T08:00:10.781682+00:00,XSP,index,530.313614,O:XSP250826C00535000,C,european,2025-08-26,0,535.0,100,0.931868,1.13577,1.004672,1.033819,0.203902,1972.32,75,159,0.247596,0.252685,0.0464991573,-1.10911104,8.870765,0.0,1.033819,1.09499,0.972649,1,1,1,1,OK,1m,flatfile
2025-06-29T10:19:10.781682+00:00,VIX,index,15.047094,O:VIX250828C00014000,C,european,2025-08-28,2,14.0,100,1.044306,1.053783,1.046071,1.049045,0.009476,90.33,32,93,0.241299,0.999975,0.0003969998,-0.00115763,0.000119,1.047094,0.00195,1.051887,1.046202,1,1,1,1,OK,5m,rest
2025-06-30T15:06:10.781682+00:00,NVDA,stock,118.274972,O:NVDA250826P00107000,P,american,2025-08-26,0,107.0,100,0.0,0.032131,0.002556,0.001038,0.062187,599340.5,55,243,0.367921,-0.0,2.164e-07,-5.6e-07,3e-06,0.0,0.001038,0.019694,0.0,1,1,1,1,OK,1m,rest
2025-07-02T19:31:10.781682+00:00,SPY,etf,520.246991,O:SPY250828P00527000,P,american,2025-08-28,2,527.0,100,8.31052,8.59254,8.481515,8.45153,0.282021,333.69,0,331,0.280417,-0.726751,0.0308011166,-0.86621969,12.809357,6.753009,1.698521,8.536136,8.366924,1,1,1,0,OK,5m,rest
2025-06-30T17:31:10.781682+00:00,SPY,etf,536.245697,O:SPY250826P00534000,P,american,2025-08-26,0,534.0,100,3.512312,3.768448,3.639627,3.64038,0.256136,703.6,13,510,0.420709,-0.418662,0.03307933,-2.28760111,10.964117,0.0,3.64038,3.717221,3.563539,1,1,1,1,OK,1m,flatfile
2025-07-03T07:47:10.781682+00:00,SOFI,stock,8.11206,O:SOFI251025C00010000,C,american,2025-10-25,60,10.0,100,0.215537,0.226586,0.225191,0.221061,0.011049,499.82,24,1603,0.578037,0.225257,0.1578551981,-0.00488652,0.987042,0.0,0.221061,0.224376,0.217747,1,1,1,1,OK,1m,flatfile
2025-07-01T22:45:10.781682+00:00,XSP,index,554.387183,O:XSP251224P00551000,P,european,2025-12-24,120,551.0,100,26.212863,26.483334,26.325042,26.348098,0.270471,102.65,0,790,0.242798,-0.42682,0.005081797,-0.10451593,124.674484,0.0,26.348098,26.429239,26.266957,1,1,1,0,OK,1m,flatfile
2025-06-30T03:05:10.781682+00:00,NVDA,stock,110.854525,O:NVDA250831C00109000,C,american,2025-08-31,5,109.0,100,3.757098,3.804137,3.781309,3.780618,0.047038,124.42,687,687,0.531753,0.621262,0.0551317951,-0.26777497,4.9351,1.854525,1.926093,3.794729,3.766506,1,1,1,1,OK,1m,flatfile
2025-07-01T01:30:10.781682+00:00,SPX,index,5451.005552,O:SPXW250826C05465000,C,european,2025-08-26,0,5465.0,100,11.09214,11.361387,11.267902,11.226764,0.269247,239.83,33,130,0.150722,0.378036,0.0088399347,-8.3423929,108.464002,0.0,11.226764,11.307538,11.14599,1,1,1,1,OK,1m,flatfile
2025-06-30T03:54:10.781682+00:00,XSP,index,535.988539,O:XSP260523C00536500,C,european,2026-05-23,270,536.5,100,58.693454,58.976446,58.841748,58.83495,0.282991,48.1,52,416,0.292219,0.583231,0.0028968083,-0.11820328,179.89105,0.0,58.83495,58.919847,58.750052,1,1,1,1,OK,5m,flatfile
2025-06-30T15:16:10.781682+00:00,SPY,etf,576.428862,O:SPY250916P00574000,P,american,2025-09-16,21,574.0,100,14.701327,14.941955,14.77698,14.821641,0.240627,162.35,36,323,0.299427,-0.452743,0.0095686119,-0.36781314,54.77188,0.0,14.821641,14.893829,14.749453,1,1,1,1,OK,1m,rest
2025-07-04T03:44:10.781682+00:00,SOFI,stock,8.042559,O:SOFI250831P00007000,P,american,2025-08-31,5,7.0,100,0.0,0.005512,0.0,0.001223,0.008577,70128.36,17,72,0.465737,-0.004915,0.0324806994,-0.00062097,0.013404,0.0,0.001223,0.003796,0.0,1,1,1,1,OK,1m,flatfile
2025-06-28T15:39:10.781682+00:00,VIX,index,15.198674,O:VIX251010P00016500,P,european,2025-10-10,45,16.5,100,1.371671,1.381783,1.375865,1.376727,0.010112,73.45,160,213,0.247306,-0.805123,0.2088259989,-0.00292253,1.470789,1.301326,0.075401,1.379761,1.373694,1,1,1,1,OK,1m,rest
2025-07-02T04:07:10.781682+00:00,SPX,index,5462.839241,O:SPXW251010C05465000,C,european,2025-10-10,45,5465.0,100,192.604604,193.099346,192.995739,192.851975,0.494743,25.65,0,1060,0.240575,0.532414,0.0008616789,-2.26192652,762.696288,0.0,192.851975,193.000398,192.703552,1,1,1,0,OK,1m,flatfile
2025-06-29T23:17:10.781682+00:00,PLTR,stock,26.230608,O:PLTR250925C00030500,C,american,2025-09-25,30,30.5,100,0.531367,0.538597,0.533907,0.534982,0.00723,135.15,32,1837,0.60589,0.221511,0.0652402481,-0.023007,2.235395,0.0,0.534982,0.537151,0.532813,1,1,1,1,OK,1m,flatfile
2025-06-28T03:45:10.781682+00:00,PLTR,stock,25.642934,O:PLTR250925P00027000,P,american,2025-09-25,30,27.0,100,1.450051,1.461874,1.45741,1.455963,0.011822,81.2,345,345,0.20061,-0.795319,0.1924749498,-0.00518149,2.086847,1.357066,0.098896,1.459509,1.452416,1,1,1,1,OK,5m,rest
2025-07-01T19:49:10.781682+00:00,SOFI,stock,8.058567,O:SOFI250831P00006500,P,american,2025-08-31,5,6.5,100,0.0,0.005985,0.001199,0.000154,0.011664,759518.28,0,885,0.508242,-0.000131,0.0010653491,-2.439e-05,0.000482,0.0,0.000154,0.003653,0.0,1,1,1,0,OK,1m,rest
2025-07-03T11:36:10.781682+00:00,PLTR,stock,24.943285,O:PLTR250925P00027500,P,american,2025-09-25,30,27.5,100,3.192852,3.205705,3.201897,3.199278,0.012853,40.17,7,310,0.557669,-0.696718,0.0876145811,-0.02153146,2.498553,2.556715,0.642563,3.203134,3.195422,1,1,1,1,OK,1m,flatfile
2025-07-04T08:12:10.781682+00:00,SPY,etf,543.244295,O:SPY251124C00552000,C,american,2025-11-24,90,552.0,100,24.788223,24.993029,24.8776,24.890626,0.204806,82.28,10,178,0.251725,0.497512,0.0058749607,-0.17066296,107.614705,0.0,24.890626,24.952068,24.829184,1,1,1,1,OK,1m,flatfile
2025-06-27T20:51:10.781682+00:00,GLD,etf,186.01401,O:GLD250909C00187500,C,american,2025-09-09,14,187.5,100,3.698269,3.76244,3.72765,3.730354,0.064171,172.02,8,65,0.296938,0.464955,0.0367367901,-0.16033521,14.477491,0.0,3.730354,3.749605,3.711103,1,1,1,1,OK,1m,flatfile
2025-07-02T10:36:10.781682+00:00,SPX,index,5140.283558,O:SPXW250909C05145000,C,european,2025-09-09,14,5145.0,100,94.464227,94.703817,94.606206,94.584022,0.23959,25.33,11,102,0.234103,0.511176,0.0016921058,-3.56474494,401.461831,0.0,94.584022,94.655899,94.512145,1,1,1,1,OK,5m,rest
2025-06-28T20:27:10.781682+00:00,GOOGL,stock,188.746723,O:GOOGL260222P00179000,P,american,2026-02-22,180,179.0,100,22.63729,22.70624,22.677619,22.671765,0.06895,30.41,25,549,0.559637,-0.356043,0.0050241028,-0.0694038,49.397301,0.0,22.671765,22.69245,22.65108,1,1,1,1,OK,1m,rest
2025-07-03T21:46:10.781682+00:00,SPX,index,5374.06971,O:SPXW250827C05345000,C,european,2025-08-27,1,5345.0,100,43.649121,43.948152,43.826578,43.798636,0.299032,68.27,19,416,0.236386,0.674076,0.0054190608,-12.27403834,101.358547,29.06971,14.728926,43.888346,43.708927,1,1,1,1,OK,5m,rest
2025-06-27T21:14:10.781682+00:00,AMD,stock,204.795742,O:AMD250925P00209000,P,american,2025-09-25,30,209.0,100,17.601139,17.646962,17.627228,17.624051,0.045823,26.0,71,358,0.66571,-0.499254,0.0102067852,-0.25003115,23.423103,4.204258,13.419792,17.637798,17.610304,1,1,1,1,OK,1m,flatfile
2025-07-03T05:06:10.781682+00:00,NVDA,stock,113.479124,O:NVDA250916C00119000,C,american,2025-09-16,21,119.0,100,3.166097,3.216946,3.205324,3.191521,0.050849,159.33,6,437,0.489715,0.370326,0.0283333607,-0.12305733,10.280157,0.0,3.191521,3.206776,3.176267,1,1,1,1,OK,1m,flatfile
2025-07-02T07:52:10.781682+00:00,SPX,index,5494.165701,O:SPXW251010C05490000,C,european,2025-10-10,45,5490.0,100,184.26764,184.452848,184.39465,184.360244,0.185208,10.05,92,1118,0.223884,0.538241,0.000919443,-2.13358301,766.073162,4.165701,180.194542,184.415806,184.304681,1,1,1,1,OK,1m,rest
2025-06-27T19:48:10.781682+00:00,SPY,etf,573.762929,O:SPY250909C00570000,C,american,2025-09-09,14,570.0,100,10.198583,10.498321,10.337178,10.348452,0.299738,289.65,64,711,0.177277,0.594843,0.0194579296,-0.30297296,43.556237,3.762929,6.585523,10.438373,10.258531,1,1,1,1,OK,1m,rest
2025-07-03T06:42:10.781682+00:00,AMD,stock,211.855443,O:AMD250925C00214000,C,american,2025-09-25,30,214.0,100,12.629273,12.664119,12.656805,12.646696,0.034846,27.55,38,696,0.553057,0.512488,0.011870623,-0.23112336,24.218712,0.0,12.646696,12.657149,12.636242,1,1,1,1,OK,1m,flatfile
2025-07-02T13:05:10.781682+00:00,UNH,stock,517.287519,O:UNH250826C00525000,C,american,2025-08-26,0,525.0,100,1.325837,1.589532,1.325837,1.457684,0.263696,1809.0,77,699,0.391677,0.239591,0.0292864262,-1.65694806,8.409403,0.0,1.457684,1.536793,1.378576,1,1,1,1,OK,1m,rest
2025-07-01T13:36:10.781682+00:00,PLTR,stock,25.367958,O:PLTR250828C00028500,C,american,2025-08-28,2,28.5,100,0.0,0.005614,0.000763,0.0,0.011228,112.28,1,131,0.386085,2.5e-05,0.0001488548,-1.961e-05,0.000203,0.0,0.0,0.003369,0.0,1,1,1,1,OK,1m,flatfile
2025-06-28T13:03:10.781682+00:00,AMD,stock,196.048743,O:AMD250909C00191000,C,american,2025-09-09,14,191.0,100,9.923255,9.968923,9.931043,9.946089,0.045668,45.92,88,1505,0.463609,0.635109,0.0211139037,-0.24834947,14.430566,5.048743,4.897346,9.95979,9.932389,1,1,1,1,OK,1m,flatfile
2025-06-28T17:42:10.781682+00:00,AMD,stock,204.093104,O:AMD250826C00205000,C,american,2025-08-26,0,205.0,100,1.532178,1.578051,1.557215,1.555114,0.045873,294.98,43,194,0.460455,0.433095,0.079960476,-0.97448867,4.201716,0.0,1.555114,1.568876,1.541352,1,1,1,1,OK,5m,rest
2025-07-01T02:22:10.781682+00:00,AMD,stock,193.791271,O:AMD250902C00201000,C,american,2025-09-02,7,201.0,100,2.787532,2.823016,2.804607,2.805274,0.035484,126.49,6,459,0.518955,0.321229,0.0257181452,-0.3612095,9.612642,0.0,2.805274,2.815919,2.794629,1,1,1,1,OK,1m,flatfile
2025-07-01T23:20:10.781682+00:00,PLTR,stock,25.026134,O:PLTR250831P00028000,P,american,2025-08-31,5,28.0,100,2.987312,2.995636,2.989239,2.991474,0.008324,27.82,18,1635,0.550077,-0.955946,0.0578309102,-0.01280101,0.272928,2.973866,0.017608,2.993971,2.988977,1,1,1,1,OK,1m,rest
2025-07-01T23:54:10.781682+00:00,GLD,etf,201.562027,O:GLD250916C00200000,C,american,2025-09-16,21,200.0,100,3.988999,4.04671,4.010086,4.017855,0.057711,143.64,0,821,0.154506,0.608352,0.0514241084,-0.07806933,18.571935,1.562027,2.455828,4.035168,4.000541,1,1,1,0,OK,5m,flatfile
2025-06-30T10:52:10.781682+00:00,UNH,stock,578.534005,O:UNH250902P00582500,P,american,2025-09-02,7,582.5,100,16.055003,16.287693,16.135287,16.171348,0.232689,143.89,102,588,0.44611,-0.528055,0.0111342381,-0.98952847,31.883492,3.965995,12.205352,16.241155,16.101541,1,1,1,1,OK,1m,flatfile
2025-07-03T16:01:10.781682+00:00,VIX,index,14.538435,O:VIX250831P00011000,P,european,2025-08-31,5,11.0,100,0.0,0.004694,0.0,0.0,0.009387,93.87,60,71,0.236635,-0.0,0.0,-0.0,0.0,0.0,0.0,0.002816,0.0,1,1,1,1,OK,5m,flatfile
2025-07-01T11:04:10.781682+00:00,PLTR,stock,25.490989,O:PLTR250827C00026500,C,american,2025-08-27,1,26.5,100,0.027165,0.038607,0.034783,0.032886,0.011442,3479.25,15,61,0.560413,0.095788,0.2274192878,-0.06377417,0.22689,0.0,0.032886,0.036319,0.029454,1,1,1,1,OK,1m,rest
2025-07-02T14:12:10.781682+00:00,UNH,stock,508.80424,O:UNH251010P00517500,P,american,2025-10-10,45,517.5,100,39.806799,40.003542,39.87799,39.905171,0.196743,49.3,15,833,0.508084,-0.494039,0.0043945581,-0.3783745,71.264317,8.69576,31.209411,39.964194,39.846148,1,1,1,1,OK,1m,rest
2025-07-01T11:44:10.781682+00:00,SOFI,stock,8.008877,O:SOFI250828P00008500,P,american,2025-08-28,2,8.5,100,0.503961,0.514068,0.511485,0.509015,0.010108,198.57,262,3803,0.630878,-0.893904,0.4898394139,-0.01650008,0.108612,0.491123,0.017892,0.512047,0.505982,1,1,1,1,OK,5m,rest
2025-06-27T19:46:10.781682+00:00,XSP,index,530.700976,O:XSP250902C00526000,C,european,2025-09-02,7,526.0,100,11.721003,12.027448,11.963953,11.874226,0.306445,258.08,12,439,0.314813,0.594479,0.016756848,-0.66568307,28.493804,4.700976,7.17325,11.966159,11.782292,1,1,1,1,OK,1m,rest
2025-07-01T17:49:10.781682+00:00,SOFI,stock,7.806693,O:SOFI250826C00004000,C,american,2025-08-26,0,4.0,100,3.790413,3.823544,3.805295,3.806979,0.03313,87.02,129,173,0.55464,1.0,0.0,-0.00032874,0.0,3.806693,0.000286,3.816918,3.797039,1,1,1,1,OK,5m,flatfile
2025-06-30T20:21:10.781682+00:00,XSP,index,519.602896,O:XSP251224C00519000,C,european,2025-12-24,120,519.0,100,41.930025,42.115814,41.995418,42.02292,0.185789,44.21,63,403,0.331316,0.560807,0.0039945471,-0.18266774,117.473958,0.602896,41.420024,42.078656,41.967183,1,1,1,1,OK,1m,flatfile
2025-06-27T19:44:10.781682+00:00,NVDA,stock,111.049093,O:NVDA251224P00102000,P,american,2025-12-24,120,102.0,100,5.163454,5.21439,5.180718,5.188922,0.050936,98.16,84,2137,0.387452,-0.29526,0.0139914066,-0.03236017,21.978482,0.0,5.188922,5.204203,5.173641,1,1,1,1,OK,1m,rest
2025-06-30T17:17:10.781682+00:00,SPY,etf,552.626754,O:SPY251124P00539000,P,american,2025-11-24,90,539.0,100,16.044353,16.324694,16.103277,16.184523,0.280341,173.22,10,78,0.222355,-0.363797,0.0061533101,-0.10942289,103.031461,0.0,16.184523,16.268626,16.100421,1,1,1,1,OK,1m,flatfile
2025-07-03T00:22:10.781682+00:00,XSP,index,550.342601,O:XSP250828C00548500,C,european,2025-08-28,2,548.5,100,4.764252,5.108279,4.975283,4.936266,0.344027,696.94,15,353,0.239639,0.582072,0.0399971078,-0.97891132,15.907047,1.842601,3.093665,5.039474,4.833058,1,1,1,1,OK,1m,rest
